6.375,115.625,27.39999962
6.375,115.875,27.40999985
6.375,116.125,27.45999908
6.625,115.625,27.34000015
6.625,115.875,27.39999962
6.625,116.125,27.37999916
6.625,116.375,27.27999878
6.875,115.625,27.40999985
6.875,115.875,27.37999916
6.875,116.125,27.44999886
6.875,116.375,27.45999908
6.875,116.625,27.43999863
6.875,116.875,27.44999886
6.875,117.375,27.65999985
7.125,115.625,27.71999931
7.125,115.875,27.68000031
7.125,116.125,27.64999962
7.125,116.375,27.63999939
7.125,116.625,27.55999947
7.125,116.875,27.55999947
7.125,117.125,27.6099987
7.125,117.375,27.69999886
7.375,115.625,28
7.375,115.875,28.01000023
7.375,116.125,27.96999931
7.375,116.375,27.84999847
7.375,116.625,27.76000023
7.375,116.875,27.63999939
7.375,117.125,27.6099987
7.375,117.375,27.65999985
7.625,115.625,28.22999954
7.625,115.875,28.21999931
7.625,116.125,28.17000008
7.625,116.375,28.01999855
7.625,116.625,27.84999847
7.625,116.875,27.70999908
7.625,117.125,27.62999916
7.625,117.375,27.68999863
7.875,115.625,28.29999924
7.875,115.875,28.30999947
7.875,116.125,28.30999947
7.875,116.375,28.15999985
7.875,116.625,27.98999977
7.875,116.875,27.78999901
7.875,117.125,27.69999886
7.875,117.375,27.73999977
8.125,115.625,28.27999878
8.125,115.875,28.36999893
8.125,116.125,28.38999939
8.125,116.375,28.27999878
8.125,116.625,28.11999893
8.125,116.875,27.88999939
8.125,117.125,27.82999992
8.125,117.375,27.84000015
8.375,115.625,28.34000015
8.375,115.875,28.42000008
8.375,116.125,28.43000031
8.375,116.375,28.38999939
8.375,116.625,28.26999855
8.375,116.875,28.09000015
8.375,117.125,27.96999931
8.375,117.375,27.93999863
8.625,115.625,28.26999855
8.625,115.875,28.38999939
8.625,116.125,28.37999916
8.625,116.375,28.42000008
8.625,116.625,28.34999847
8.625,116.875,28.22999954
8.625,117.125,28.12999916
8.625,117.375,28.09999847
8.875,115.625,28.18000031
8.875,115.875,28.27999878
8.875,116.125,28.31999969
8.875,116.375,28.43999863
8.875,116.625,28.34999847
8.875,116.875,28.26999855
8.875,117.125,28.18000031
9.125,115.625,28.05999947
9.125,115.875,28.19999886
9.125,116.125,28.30999947
9.125,116.375,28.36999893
9.125,116.625,28.27999878
9.125,116.875,28.22999954
9.125,117.125,28.17000008
9.125,117.375,28.14999962
9.375,115.625,27.98999977
9.375,115.875,28.12999916
9.375,116.125,28.23999977
9.375,116.375,28.28999901
9.375,116.625,28.23999977
9.375,116.875,28.15999985
9.375,117.125,28.13999939
9.375,117.375,28.1099987
9.625,115.625,27.98999977
9.625,115.875,28.09000015
9.625,116.125,28.21999931
9.625,116.375,28.30999947
9.625,116.625,28.28999901
9.625,116.875,28.23999977
9.625,117.125,28.15999985
9.625,117.375,28.09000015
9.875,115.625,28.09999847
9.875,115.875,28.13999939
9.875,116.125,28.22999954
9.875,116.375,28.30999947
9.875,116.625,28.34999847
9.875,116.875,28.38999939
9.875,117.125,28.32999992
9.875,117.375,28.22999954
10.125,115.625,28.23999977
10.125,115.875,28.25
10.125,116.125,28.22999954
10.125,116.375,28.27999878
10.125,116.625,28.38999939
10.125,116.875,28.52999878
10.125,117.125,28.54999924
10.125,117.375,28.51000023
10.375,115.625,28.32999992
10.375,115.875,28.3599987
10.375,116.125,28.34000015
10.375,116.375,28.37999916
10.375,116.625,28.48999977
10.375,116.875,28.59999847
10.375,117.125,28.67000008
10.375,117.375,28.68000031
10.625,115.625,28.26999855
10.625,115.875,28.37999916
10.625,116.125,28.39999962
10.625,116.375,28.47999954
10.625,116.625,28.59999847
10.625,116.875,28.68999863
10.625,117.125,28.69999886
10.625,117.375,28.71999931
10.875,115.625,28.26999855
10.875,115.875,28.40999985
10.875,116.125,28.44999886
10.875,116.375,28.46999931
10.875,116.625,28.62999916
10.875,116.875,28.67000008
10.875,117.125,28.63999939
10.875,117.375,28.62999916
11.125,115.625,28.29999924
11.125,115.875,28.43999863
11.125,116.125,28.46999931
11.125,116.375,28.48999977
11.125,116.625,28.54999924
11.125,116.875,28.53999901
11.125,117.125,28.47999954
11.125,117.375,28.42000008
11.375,115.625,28.32999992
11.375,115.875,28.47999954
11.375,116.125,28.53999901
11.375,116.375,28.52999878
11.375,116.625,28.51999855
11.375,116.875,28.43999863
11.375,117.125,28.31999969
11.375,117.375,28.13999939
11.625,115.625,28.31999969
11.625,115.875,28.48999977
11.625,116.125,28.6099987
11.625,116.375,28.59999847
11.625,116.625,28.51999855
11.625,116.875,28.3599987
11.625,117.125,28.18000031
11.625,117.375,27.95999908
11.875,115.625,28.29999924
11.875,115.875,28.46999931
11.875,116.125,28.59999847
11.875,116.375,28.59999847
11.875,116.625,28.51999855
11.875,116.875,28.34999847
11.875,117.125,28.18000031
11.875,117.375,27.94999886
12.125,115.625,28.21999931
12.125,115.875,28.37999916
12.125,116.125,28.47999954
12.125,116.375,28.48999977
12.125,116.625,28.40999985
12.125,116.875,28.27999878
12.125,117.125,28.15999985
12.125,117.375,28.01999855
12.375,115.625,27.97999954
12.375,115.875,28.09999847
12.375,116.125,28.21999931
12.375,116.375,28.27999878
12.375,116.625,28.26999855
12.375,116.875,28.19999886
12.375,117.125,28.11999893
12.375,117.375,28.07999992
12.625,115.625,27.69999886
12.625,115.875,27.82999992
12.625,116.125,27.94999886
12.625,116.375,28.02999878
12.625,116.625,28.04999924
12.625,116.875,28.06999969
12.625,117.125,28.09999847
12.625,117.375,28.1099987
12.875,115.625,27.38999939
12.875,115.875,27.47999954
12.875,116.125,27.63999939
12.875,116.375,27.75
12.875,116.625,27.79999924
12.875,116.875,27.93000031
12.875,117.125,28.02999878
12.875,117.375,28.11999893
13.125,115.625,27.12999916
13.125,115.875,27.18000031
13.125,116.125,27.32999992
13.125,116.375,27.48999977
13.125,116.625,27.62999916
13.125,116.875,27.79999924
13.125,117.125,27.94999886
13.125,117.375,28.05999947
13.375,115.625,27
13.375,115.875,27.04999924
13.375,116.125,27.15999985
13.375,116.375,27.32999992
13.375,116.625,27.51999855
13.375,116.875,27.71999931
13.375,117.125,27.84000015
13.375,117.375,27.98999977
13.625,115.625,26.82999992
13.625,115.875,26.8599987
13.625,116.125,26.96999931
13.625,116.375,27.17000008
13.625,116.625,27.37999916
13.625,116.875,27.57999992
13.625,117.125,27.73999977
13.625,117.375,27.89999962
13.875,115.625,26.70999908
13.875,115.875,26.63999939
13.875,116.125,26.78999901
13.875,116.375,27.09999847
13.875,116.625,27.32999992
13.875,116.875,27.45999908
13.875,117.125,27.59000015
13.875,117.375,27.76999855
14.125,115.625,26.51999855
14.125,115.875,26.38999939
14.125,116.125,26.56999969
14.125,116.375,26.84999847
14.125,116.625,27.02999878
14.125,116.875,27.19999886
14.125,117.125,27.40999985
14.125,117.375,27.57999992
14.375,115.625,26.34999847
14.375,115.875,26.21999931
14.375,116.125,26.29999924
14.375,116.375,26.46999931
14.375,116.625,26.62999916
14.375,116.875,26.84000015
14.375,117.125,27.1099987
14.375,117.375,27.34000015
14.625,115.625,26.13999939
14.625,115.875,26.01000023
14.625,116.125,26.03999901
14.625,116.375,26.15999985
14.625,116.625,26.23999977
14.625,116.875,26.43000031
14.625,117.125,26.70999908
14.625,117.375,27.09999847
14.875,115.625,26.09999847
14.875,115.875,25.93999863
14.875,116.125,25.93000031
14.875,116.375,26
14.875,116.625,26.01000023
14.875,116.875,26.15999985
14.875,117.125,26.45999908
14.875,117.375,26.8599987
15.125,115.625,26.18000031
15.125,115.875,26.07999992
15.125,116.125,26.01000023
15.125,116.375,26.01000023
15.125,116.625,26.01000023
15.125,116.875,26.13999939
15.125,117.125,26.36999893
15.125,117.375,26.65999985
15.375,115.625,26.23999977
15.375,115.875,26.19999886
15.375,116.125,26.14999962
15.375,116.375,26.12999916
15.375,116.625,26.13999939
15.375,116.875,26.27999878
15.375,117.125,26.43999863
15.375,117.375,26.56999969
15.625,115.625,26.17000008
15.625,115.875,26.22999954
15.625,116.125,26.22999954
15.625,116.375,26.21999931
15.625,116.625,26.26999855
15.625,116.875,26.36999893
15.625,117.125,26.46999931
15.625,117.375,26.52999878
15.875,115.625,26.01999855
15.875,115.875,26.09000015
15.875,116.125,26.09000015
15.875,116.375,26.18000031
15.875,116.625,26.21999931
15.875,116.875,26.26999855
15.875,117.125,26.29999924
15.875,117.375,26.43000031
16.125,115.625,25.79999924
16.125,115.875,25.84999847
16.125,116.125,25.82999992
16.125,116.375,25.90999985
16.125,116.625,26
16.125,116.875,26.02999878
16.125,117.125,26.03999901
16.125,117.375,26.19999886
16.375,115.625,25.53999901
16.375,115.875,25.59000015
16.375,116.125,25.55999947
16.375,116.375,25.61999893
16.375,116.625,25.68999863
16.375,116.875,25.76000023
16.375,117.125,25.80999947
16.375,117.375,25.93999863
16.625,115.625,25.36999893
16.625,115.875,25.3599987
16.625,116.125,25.34000015
16.625,116.375,25.36999893
16.625,116.625,25.39999962
16.625,116.875,25.54999924
16.625,117.125,25.57999992
16.625,117.375,25.67000008
16.875,115.625,25.27999878
16.875,115.875,25.26000023
16.875,116.125,25.18999863
16.875,116.375,25.21999931
16.875,116.625,25.26999855
16.875,116.875,25.39999962
16.875,117.125,25.37999916
16.875,117.375,25.42000008
17.125,115.625,25.10000038
17.125,115.875,25.12999916
17.125,116.125,25.1099987
17.125,116.375,25.13999939
17.125,116.625,25.15999985
17.125,116.875,25.30999947
17.125,117.125,25.15999985
17.125,117.375,25.21999931
17.375,115.625,24.73999977
17.375,115.875,24.86999893
17.375,116.125,25.01000023
17.375,116.375,25.06999969
17.375,116.625,25.11999893
17.375,116.875,25.15999985
17.375,117.125,25.02999878
17.375,117.375,24.98999977
17.625,115.625,24.31999969
17.625,115.875,24.57999992
17.625,116.125,24.84000015
17.625,116.375,24.98999977
17.625,116.625,25.06999969
17.625,116.875,25.02999878
17.625,117.125,24.90999985
17.625,117.375,24.82999992
17.875,115.625,24.04999924
17.875,115.875,24.27999878
17.875,116.125,24.61999893
17.875,116.375,25
17.875,116.625,25.07999992
17.875,116.875,24.93999863
17.875,117.125,24.73999977
17.875,117.375,24.6099987
18.125,115.625,23.98999977
18.125,115.875,24.15999985
18.125,116.125,24.48999977
18.125,116.375,24.80999947
18.125,116.625,24.8599987
18.125,116.875,24.68999863
18.125,117.125,24.48999977
18.125,117.375,24.37999916
18.375,115.625,24.01999855
18.375,115.875,24.05999947
18.375,116.125,24.25
18.375,116.375,24.42000008
18.375,116.625,24.46999931
18.375,116.875,24.36999893
18.375,117.125,24.22999954
18.375,117.375,24.17000008
18.625,115.625,23.95999908
18.625,115.875,23.95999908
18.625,116.125,23.95999908
18.625,116.375,24
18.625,116.625,23.98999977
18.625,116.875,24.01000023
18.625,117.125,24.01000023
18.625,117.375,24.01000023
18.875,115.625,23.87999916
18.875,115.875,23.84000015
18.875,116.125,23.80999947
18.875,116.375,23.75
18.875,116.625,23.70999908
18.875,116.875,23.76999855
18.875,117.125,23.84000015
18.875,117.375,23.85000038
19.125,115.625,23.85000038
19.125,115.875,23.81999969
19.125,116.125,23.70999908
19.125,116.375,23.62999916
19.125,116.625,23.55999947
19.125,116.875,23.67000008
19.125,117.125,23.71999931
19.125,117.375,23.72999954
19.375,115.625,23.82999992
19.375,115.875,23.76999855
19.375,116.125,23.70999908
19.375,116.375,23.57999992
19.375,116.625,23.5
19.375,116.875,23.55999947
19.375,117.125,23.57999992
19.375,117.375,23.57999992
19.625,115.625,23.82999992
19.625,115.875,23.72999954
19.625,116.125,23.57999992
19.625,116.375,23.51999855
19.625,116.625,23.37999916
19.625,116.875,23.28999901
19.625,117.125,23.27999878
19.625,117.375,23.38999939
19.875,115.625,23.60000038
19.875,115.875,23.46999931
19.875,116.125,23.38999939
19.875,116.375,23.26000023
19.875,116.625,23.05999947
19.875,116.875,22.98999977
19.875,117.125,23.02999878
19.875,117.375,23.21999931
20.125,115.625,23.26000023
20.125,115.875,23.13999939
20.125,116.125,23.06999969
20.125,116.375,23.04999924
20.125,116.625,22.93999863
20.125,116.875,22.8599987
20.125,117.125,22.89999962
20.125,117.375,23.1099987
20.375,115.625,22.93999863
20.375,115.875,22.85000038
20.375,116.125,22.87999916
20.375,116.375,22.87999916
20.375,116.625,22.93000031
20.375,116.875,22.82999992
20.375,117.125,22.81999969
20.375,117.375,22.93999863
20.625,115.625,22.61999893
20.625,115.875,22.59000015
20.625,116.125,22.72999954
20.625,116.375,22.77999878
20.625,116.625,22.82999992
20.625,116.875,22.82999992
20.625,117.125,22.76999855
20.625,117.375,22.81999969
20.875,115.625,22.39999962
20.875,115.875,22.48999977
20.875,116.125,22.75
20.875,116.375,22.8599987
20.875,116.625,22.8599987
20.875,116.875,22.82999992
20.875,117.125,22.71999931
20.875,117.375,22.76000023
