6.375,115.625,0.001558304,27.39999962
6.375,115.875,0.23983514,27.40999985
6.375,116.125,0.25302994,27.45999908
6.625,115.625,0.35522115,27.34000015
6.625,115.875,0.13735795,27.39999962
6.625,116.125,0.007312655,27.37999916
6.625,116.375,0.027062774,27.27999878
6.875,115.625,0.3291235,27.40999985
6.875,115.875,0.18966293,27.37999916
6.875,116.125,0.080129385,27.44999886
6.875,116.375,0.023183823,27.45999908
6.875,116.625,0.035835147,27.43999863
6.875,116.875,0.17368162,27.44999886
6.875,117.375,0.23805639,27.65999985
7.125,115.625,0.09724033,27.71999931
7.125,115.875,0.058207154,27.68000031
7.125,116.125,0.049661994,27.64999962
7.125,116.375,0.09455359,27.63999939
7.125,116.625,0.107715964,27.55999947
7.125,116.875,0.21465647,27.55999947
7.125,117.125,0.15088058,27.6099987
7.125,117.375,0.13891846,27.69999886
7.375,115.625,0.015417397,28
7.375,115.875,0.03304428,28.01000023
7.375,116.125,0.12608635,27.96999931
7.375,116.375,0.1799854,27.84999847
7.375,116.625,0.19069421,27.76000023
7.375,116.875,0.20436883,27.63999939
7.375,117.125,0.13010818,27.6099987
7.375,117.375,0.06423092,27.65999985
7.625,115.625,0.042918265,28.22999954
7.625,115.875,0.010129333,28.21999931
7.625,116.125,0.09599781,28.17000008
7.625,116.375,0.14217412,28.01999855
7.625,116.625,0.11799455,27.84999847
7.625,116.875,0.08651596,27.70999908
7.625,117.125,0.002107799,27.62999916
7.625,117.375,0.06393671,27.68999863
7.875,115.625,0.11377108,28.29999924
7.875,115.875,0.009200275,28.30999947
7.875,116.125,0.055073977,28.30999947
7.875,116.375,0.08626652,28.15999985
7.875,116.625,0.050879896,27.98999977
7.875,116.875,0.013200402,27.78999901
7.875,117.125,0.037134767,27.69999886
7.875,117.375,0.12301195,27.73999977
8.125,115.625,0.093535304,28.27999878
8.125,115.875,0.024685204,28.36999893
8.125,116.125,0.079312146,28.38999939
8.125,116.375,0.12664163,28.27999878
8.125,116.625,0.1435929,28.11999893
8.125,116.875,0.103791475,27.88999939
8.125,117.125,0.03844422,27.82999992
8.125,117.375,0.012828231,27.84000015
8.375,115.625,0.1586585,28.34000015
8.375,115.875,0.06643206,28.42000008
8.375,116.125,0.0784958,28.43000031
8.375,116.375,0.18493907,28.38999939
8.375,116.625,0.2564137,28.26999855
8.375,116.875,0.22854093,28.09000015
8.375,117.125,0.16218597,27.96999931
8.375,117.375,0.0989981,27.93999863
8.625,115.625,0.20094024,28.26999855
8.625,115.875,0.14301881,28.38999939
8.625,116.125,0.00759542,28.37999916
8.625,116.375,0.14381154,28.42000008
8.625,116.625,0.22963107,28.34999847
8.625,116.875,0.2574509,28.22999954
8.625,117.125,0.20953296,28.12999916
8.625,117.375,0.16322345,28.09999847
8.875,115.625,0.12439704,28.18000031
8.875,115.875,0.1691796,28.27999878
8.875,116.125,0.09465583,28.31999969
8.875,116.375,0.019908786,28.43999863
8.875,116.625,0.11084287,28.34999847
8.875,116.875,0.1668271,28.26999855
8.875,117.125,0.18717481,28.18000031
9.125,115.625,0.07096958,28.05999947
9.125,115.875,0.10960302,28.19999886
9.125,116.125,0.080341026,28.30999947
9.125,116.375,0.061463624,28.36999893
9.125,116.625,0.007331014,28.27999878
9.125,116.875,0.06315613,28.22999954
9.125,117.125,0.15197498,28.17000008
9.125,117.375,0.22823733,28.14999962
9.375,115.625,0.004840568,27.98999977
9.375,115.875,0.020891592,28.12999916
9.375,116.125,0.05378808,28.23999977
9.375,116.375,0.05845189,28.28999901
9.375,116.625,0.049216986,28.23999977
9.375,116.875,0.01204747,28.15999985
9.375,117.125,0.107364,28.13999939
9.375,117.375,0.19284576,28.1099987
9.625,115.625,0.054830506,27.98999977
9.625,115.875,0.016934767,28.09000015
9.625,116.125,0.023001254,28.21999931
9.625,116.375,0.05902323,28.30999947
9.625,116.625,0.018073887,28.28999901
9.625,116.875,0.025979102,28.23999977
9.625,117.125,0.07210326,28.15999985
9.625,117.375,0.14283693,28.09000015
9.875,115.625,0.036732316,28.09999847
9.875,115.875,0.048776224,28.13999939
9.875,116.125,0.05616814,28.22999954
9.875,116.375,0.06849578,28.30999947
9.875,116.625,0.02721718,28.34999847
9.875,116.875,0.009394139,28.38999939
9.875,117.125,0.02350998,28.32999992
9.875,117.375,0.066219926,28.22999954
10.125,115.625,0.10102737,28.23999977
10.125,115.875,0.1108731,28.25
10.125,116.125,0.07249716,28.22999954
10.125,116.375,0.06727016,28.27999878
10.125,116.625,0.015143186,28.38999939
10.125,116.875,0.0239622,28.52999878
10.125,117.125,0.00449729,28.54999924
10.125,117.375,0.001157582,28.51000023
10.375,115.625,0.1273706,28.32999992
10.375,115.875,0.0878827,28.3599987
10.375,116.125,0.08849347,28.34000015
10.375,116.375,0.06518337,28.37999916
10.375,116.625,0.017955542,28.48999977
10.375,116.875,0.008249283,28.59999847
10.375,117.125,0.022074044,28.67000008
10.375,117.375,0.003983378,28.68000031
10.625,115.625,0.061016053,28.26999855
10.625,115.875,0.041793168,28.37999916
10.625,116.125,0.035325825,28.39999962
10.625,116.375,0.02663517,28.47999954
10.625,116.625,0.00159049,28.59999847
10.625,116.875,0.00860703,28.68999863
10.625,117.125,0.03599161,28.69999886
10.625,117.375,0.003154814,28.71999931
10.875,115.625,0.015819997,28.26999855
10.875,115.875,0.022797167,28.40999985
10.875,116.125,0.002370954,28.44999886
10.875,116.375,0.009413928,28.46999931
10.875,116.625,0.020253956,28.62999916
10.875,116.875,0.03894806,28.67000008
10.875,117.125,0.060583234,28.63999939
10.875,117.375,0.001839936,28.62999916
11.125,115.625,0.014377713,28.29999924
11.125,115.875,0.03429526,28.43999863
11.125,116.125,0.021342635,28.46999931
11.125,116.375,0.027149767,28.48999977
11.125,116.625,0.057412326,28.54999924
11.125,116.875,0.054187536,28.53999901
11.125,117.125,0.062666595,28.47999954
11.125,117.375,0.009265006,28.42000008
11.375,115.625,0.007305622,28.32999992
11.375,115.875,0.04490611,28.47999954
11.375,116.125,0.07894647,28.53999901
11.375,116.375,0.06646967,28.52999878
11.375,116.625,0.024586529,28.51999855
11.375,116.875,0.018682837,28.43999863
11.375,117.125,0.043301255,28.31999969
11.375,117.375,0.010913312,28.13999939
11.625,115.625,0.03322959,28.31999969
11.625,115.875,0.089432,28.48999977
11.625,116.125,0.13804919,28.6099987
11.625,116.375,0.10898143,28.59999847
11.625,116.625,0.08784193,28.51999855
11.625,116.875,0.07705897,28.3599987
11.625,117.125,0.06510177,28.18000031
11.625,117.375,0.032640517,27.95999908
11.875,115.625,0.033385277,28.29999924
11.875,115.875,0.10228896,28.46999931
11.875,116.125,0.15214097,28.59999847
11.875,116.375,0.16316861,28.59999847
11.875,116.625,0.123671174,28.51999855
11.875,116.875,0.07182652,28.34999847
11.875,117.125,0.05665773,28.18000031
11.875,117.375,0.045340627,27.94999886
12.125,115.625,0.034199834,28.21999931
12.125,115.875,0.07091248,28.37999916
12.125,116.125,0.12912989,28.47999954
12.125,116.375,0.12075853,28.48999977
12.125,116.625,0.09048331,28.40999985
12.125,116.875,0.05520594,28.27999878
12.125,117.125,0.031003118,28.15999985
12.125,117.375,0.04902494,28.01999855
12.375,115.625,0.07579434,27.97999954
12.375,115.875,0.036378145,28.09999847
12.375,116.125,0.04325956,28.21999931
12.375,116.375,0.04325378,28.27999878
12.375,116.625,0.028667033,28.26999855
12.375,116.875,0.017124414,28.19999886
12.375,117.125,0.015955567,28.11999893
12.375,117.375,0.061987817,28.07999992
12.625,115.625,0.061312437,27.69999886
12.625,115.875,0.043727517,27.82999992
12.625,116.125,0.020804286,27.94999886
12.625,116.375,0.03400415,28.02999878
12.625,116.625,0.039736032,28.04999924
12.625,116.875,0.021476507,28.06999969
12.625,117.125,0.007291794,28.09999847
12.625,117.375,0.07177824,28.1099987
12.875,115.625,0.033456564,27.38999939
12.875,115.875,0.002598524,27.47999954
12.875,116.125,0.018087626,27.63999939
12.875,116.375,0.0297606,27.75
12.875,116.625,0.049204826,27.79999924
12.875,116.875,0.007396698,27.93000031
12.875,117.125,0.041555643,28.02999878
12.875,117.375,0.1378122,28.11999893
13.125,115.625,0.0848217,27.12999916
13.125,115.875,0.07128358,27.18000031
13.125,116.125,0.002052426,27.32999992
13.125,116.375,0.005628586,27.48999977
13.125,116.625,0.003791511,27.62999916
13.125,116.875,0.016983747,27.79999924
13.125,117.125,0.091692746,27.94999886
13.125,117.375,0.17989099,28.05999947
13.375,115.625,0.020615816,27
13.375,115.875,0.026053786,27.04999924
13.375,116.125,0.000394225,27.15999985
13.375,116.375,0.018767834,27.32999992
13.375,116.625,0.014964759,27.51999855
13.375,116.875,0.059944212,27.71999931
13.375,117.125,0.13628757,27.84000015
13.375,117.375,0.19872057,27.98999977
13.625,115.625,0.05129385,26.82999992
13.625,115.875,0.035541773,26.8599987
13.625,116.125,0.02137649,26.96999931
13.625,116.375,0.01643002,27.17000008
13.625,116.625,0.03007853,27.37999916
13.625,116.875,0.080391884,27.57999992
13.625,117.125,0.15021986,27.73999977
13.625,117.375,0.19454503,27.89999962
13.875,115.625,0.08709371,26.70999908
13.875,115.875,0.07866347,26.63999939
13.875,116.125,0.04383707,26.78999901
13.875,116.375,0.029434085,27.09999847
13.875,116.625,0.015862525,27.32999992
13.875,116.875,0.0350098,27.45999908
13.875,117.125,0.10385114,27.59000015
13.875,117.375,0.12031621,27.76999855
14.125,115.625,0.052307248,26.51999855
14.125,115.875,0.042546153,26.38999939
14.125,116.125,0.027640939,26.56999969
14.125,116.375,0.058526278,26.84999847
14.125,116.625,0.055620074,27.02999878
14.125,116.875,0.020503044,27.19999886
14.125,117.125,0.011544049,27.40999985
14.125,117.375,0.057421148,27.57999992
14.375,115.625,0.041884303,26.34999847
14.375,115.875,0.004514575,26.21999931
14.375,116.125,0.017494917,26.29999924
14.375,116.375,0.048542142,26.46999931
14.375,116.625,0.0738166,26.62999916
14.375,116.875,0.08082104,26.84000015
14.375,117.125,0.05753547,27.1099987
14.375,117.375,0.00871551,27.34000015
14.625,115.625,0.040646672,26.13999939
14.625,115.875,0.01233089,26.01000023
14.625,116.125,0.001790643,26.03999901
14.625,116.375,0.034781575,26.15999985
14.625,116.625,0.063492894,26.23999977
14.625,116.875,0.08945632,26.43000031
14.625,117.125,0.0531047,26.70999908
14.625,117.375,0.020238578,27.09999847
14.875,115.625,0.03188908,26.09999847
14.875,115.875,0.021038651,25.93999863
14.875,116.125,0.032871366,25.93000031
14.875,116.375,0.028488517,26
14.875,116.625,0.06699455,26.01000023
14.875,116.875,0.022067547,26.15999985
14.875,117.125,0.017007053,26.45999908
14.875,117.375,0.000918508,26.8599987
15.125,115.625,0.048092008,26.18000031
15.125,115.875,0.0359509,26.07999992
15.125,116.125,0.06812441,26.01000023
15.125,116.375,0.0368129,26.01000023
15.125,116.625,0.06093335,26.01000023
15.125,116.875,0.002876639,26.13999939
15.125,117.125,0.02705741,26.36999893
15.125,117.375,0.029631019,26.65999985
15.375,115.625,0.05169499,26.23999977
15.375,115.875,0.025000334,26.19999886
15.375,116.125,0.03714478,26.14999962
15.375,116.375,0.021343827,26.12999916
15.375,116.625,0.05112958,26.13999939
15.375,116.875,0.004797697,26.27999878
15.375,117.125,0.015066862,26.43999863
15.375,117.375,0.024542212,26.56999969
15.625,115.625,0.040877223,26.17000008
15.625,115.875,0.03216231,26.22999954
15.625,116.125,0.055474997,26.22999954
15.625,116.375,0.07600188,26.21999931
15.625,116.625,0.088140965,26.26999855
15.625,116.875,0.09106338,26.36999893
15.625,117.125,0.057362437,26.46999931
15.625,117.375,0.043524384,26.52999878
15.875,115.625,0.035649538,26.01999855
15.875,115.875,0.035662293,26.09000015
15.875,116.125,0.07053721,26.09000015
15.875,116.375,0.13409758,26.18000031
15.875,116.625,0.17173553,26.21999931
15.875,116.875,0.15612221,26.26999855
15.875,117.125,0.13293123,26.29999924
15.875,117.375,0.07683599,26.43000031
16.125,115.625,0.05633676,25.79999924
16.125,115.875,0.031568766,25.84999847
16.125,116.125,0.06228733,25.82999992
16.125,116.375,0.15627027,25.90999985
16.125,116.625,0.110830545,26
16.125,116.875,0.11725199,26.02999878
16.125,117.125,0.13126326,26.03999901
16.125,117.375,0.033708215,26.19999886
16.375,115.625,0.08575177,25.53999901
16.375,115.875,0.035147905,25.59000015
16.375,116.125,0.018780708,25.55999947
16.375,116.375,0.07461095,25.61999893
16.375,116.625,0.05058551,25.68999863
16.375,116.875,0.046988726,25.76000023
16.375,117.125,0.04012704,25.80999947
16.375,117.375,0.000889063,25.93999863
16.625,115.625,0.014390469,25.36999893
16.625,115.875,0.002657175,25.3599987
16.625,116.125,0.025488377,25.34000015
16.625,116.375,0.029549837,25.36999893
16.625,116.625,0.04496813,25.39999962
16.625,116.875,0.08449054,25.54999924
16.625,117.125,0.021945953,25.57999992
16.625,117.375,0.03281951,25.67000008
16.875,115.625,0.15658164,25.27999878
16.875,115.875,0.14173841,25.26000023
16.875,116.125,0.07422018,25.18999863
16.875,116.375,0.034614325,25.21999931
16.875,116.625,0.12423658,25.26999855
16.875,116.875,0.18433547,25.39999962
16.875,117.125,0.10762501,25.37999916
16.875,117.375,0.023635626,25.42000008
17.125,115.625,0.2740736,25.10000038
17.125,115.875,0.24208283,25.12999916
17.125,116.125,0.14789462,25.1099987
17.125,116.375,0.005414009,25.13999939
17.125,116.625,0.09334874,25.15999985
17.125,116.875,0.17047358,25.30999947
17.125,117.125,0.09426594,25.15999985
17.125,117.375,0.0203619,25.21999931
17.375,115.625,0.21532393,24.73999977
17.375,115.875,0.26621342,24.86999893
17.375,116.125,0.229038,25.01000023
17.375,116.375,0.10901141,25.06999969
17.375,116.625,0.028044224,25.11999893
17.375,116.875,6.77E-05,25.15999985
17.375,117.125,0.06937981,25.02999878
17.375,117.375,0.13023853,24.98999977
17.625,115.625,0.22780156,24.31999969
17.625,115.875,0.28148055,24.57999992
17.625,116.125,0.2957971,24.84000015
17.625,116.375,0.26633,24.98999977
17.625,116.625,0.25286436,25.06999969
17.625,116.875,0.1653552,25.02999878
17.625,117.125,0.20347571,24.90999985
17.625,117.375,0.20558548,24.82999992
17.875,115.625,0.18768191,24.04999924
17.875,115.875,0.2744124,24.27999878
17.875,116.125,0.3530414,24.61999893
17.875,116.375,0.35163116,25
17.875,116.625,0.29192567,25.07999992
17.875,116.875,0.20450544,24.93999863
17.875,117.125,0.23541284,24.73999977
17.875,117.375,0.22333884,24.6099987
18.125,115.625,0.1858294,23.98999977
18.125,115.875,0.24925685,24.15999985
18.125,116.125,0.34069204,24.48999977
18.125,116.375,0.31548262,24.80999947
18.125,116.625,0.26516485,24.8599987
18.125,116.875,0.16462684,24.68999863
18.125,117.125,0.139503,24.48999977
18.125,117.375,0.17271185,24.37999916
18.375,115.625,0.15117335,24.01999855
18.375,115.875,0.22182441,24.05999947
18.375,116.125,0.23998928,24.25
18.375,116.375,0.24082756,24.42000008
18.375,116.625,0.15567589,24.46999931
18.375,116.875,0.086854696,24.36999893
18.375,117.125,0.048391104,24.22999954
18.375,117.375,0.13354659,24.17000008
18.625,115.625,0.1021502,23.95999908
18.625,115.875,0.13178372,23.95999908
18.625,116.125,0.14850545,23.95999908
18.625,116.375,0.18559217,24
18.625,116.625,0.07380581,23.98999977
18.625,116.875,0.004192829,24.01000023
18.625,117.125,0.015397549,24.01000023
18.625,117.375,0.08802199,24.01000023
18.875,115.625,0.12852836,23.87999916
18.875,115.875,0.096018076,23.84000015
18.875,116.125,0.11569667,23.80999947
18.875,116.375,0.09188604,23.75
18.875,116.625,0.05641246,23.70999908
18.875,116.875,0.03371358,23.76999855
18.875,117.125,0.025143623,23.84000015
18.875,117.375,0.023626566,23.85000038
19.125,115.625,0.20945811,23.85000038
19.125,115.875,0.14982891,23.81999969
19.125,116.125,0.11048198,23.70999908
19.125,116.375,0.07750511,23.62999916
19.125,116.625,0.0626905,23.55999947
19.125,116.875,0.0705111,23.67000008
19.125,117.125,0.023027658,23.71999931
19.125,117.375,0.03639269,23.72999954
19.375,115.625,0.23813605,23.82999992
19.375,115.875,0.1596682,23.76999855
19.375,116.125,0.07185006,23.70999908
19.375,116.375,0.05368638,23.57999992
19.375,116.625,0.10246253,23.5
19.375,116.875,0.0723083,23.55999947
19.375,117.125,0.10709286,23.57999992
19.375,117.375,0.118722916,23.57999992
19.625,115.625,0.21452022,23.82999992
19.625,115.875,0.09123707,23.72999954
19.625,116.125,0.022321224,23.57999992
19.625,116.375,0.01714325,23.51999855
19.625,116.625,0.09646845,23.37999916
19.625,116.875,0.10906696,23.28999901
19.625,117.125,0.12221193,23.27999878
19.625,117.375,0.12976408,23.38999939
19.875,115.625,0.2355349,23.60000038
19.875,115.875,0.03971243,23.46999931
19.875,116.125,0.064929724,23.38999939
19.875,116.375,0.08423686,23.26000023
19.875,116.625,0.007042885,23.05999947
19.875,116.875,0.10223436,22.98999977
19.875,117.125,0.12324047,23.02999878
19.875,117.375,0.13022709,23.21999931
20.125,115.625,0.27882195,23.26000023
20.125,115.875,0.06469345,23.13999939
20.125,116.125,0.09414554,23.06999969
20.125,116.375,0.061665773,23.04999924
20.125,116.625,0.024222612,22.93999863
20.125,116.875,0.20196772,22.8599987
20.125,117.125,0.2329526,22.89999962
20.125,117.375,0.14377117,23.1099987
20.375,115.625,0.30984592,22.93999863
20.375,115.875,0.121187925,22.85000038
20.375,116.125,0.026168823,22.87999916
20.375,116.375,0.017049551,22.87999916
20.375,116.625,0.07610774,22.93000031
20.375,116.875,0.21800947,22.82999992
20.375,117.125,0.35516214,22.81999969
20.375,117.375,0.3138547,22.93999863
20.625,115.625,0.23382473,22.61999893
20.625,115.875,0.08117795,22.59000015
20.625,116.125,0.047170877,22.72999954
20.625,116.375,0.047487974,22.77999878
20.625,116.625,0.11604667,22.82999992
20.625,116.875,0.29162073,22.82999992
20.625,117.125,0.36395264,22.76999855
20.625,117.375,0.38201952,22.81999969
20.875,115.625,0.07252264,22.39999962
20.875,115.875,0.007937908,22.48999977
20.875,116.125,0.0613811,22.75
20.875,116.375,0.14251494,22.8599987
20.875,116.625,0.018660784,22.8599987
20.875,116.875,0.11207676,22.82999992
20.875,117.125,0.26250887,22.71999931
20.875,117.375,0.3434477,22.76000023
